Country;Date;Frequency;Measurement;Value;Vehicle Category
Switzerland;2014;Annual;absolute value;9600.0;Motor coaches, buses and trolley bus
Switzerland;2018;Annual;absolute value;10200.0;Motor coaches, buses and trolley bus
Switzerland;2001;Annual;per 1000 inhabitants;6.0;Motor coaches, buses and trolley bus
Switzerland;2005;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Switzerland;2017;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Switzerland;1993;Annual;absolute value;736.0;Trams
Switzerland;1998;Annual;per 1000 inhabitants;0.0;Trams
Switzerland;1999;Annual;per 1000 inhabitants;0.0;Trams
Switzerland;2001;Annual;per 1000 inhabitants;0.0;Trams
Tajikistan;1997;Annual;absolute value;6377.0;Mopeds
Tajikistan;1997;Annual;per 1000 inhabitants;1.0;Mopeds
Tajikistan;1999;Annual;per 1000 inhabitants;1.0;Mopeds
Tajikistan;1996;Annual;absolute value;76867.0;Motorcycles
Tajikistan;1999;Annual;absolute value;40133.0;Motorcycles
Tajikistan;1996;Annual;per 1000 inhabitants;13.0;Motorcycles
Tajikistan;1998;Annual;per 1000 inhabitants;8.0;Motorcycles
Tajikistan;1999;Annual;absolute value;148825.0;Passenger cars
Tajikistan;1993;Annual;per 1000 inhabitants;36.0;Passenger cars
Tajikistan;1997;Annual;per 1000 inhabitants;27.0;Passenger cars
Tajikistan;1996;Annual;per 1000 inhabitants;2.0;Motor coaches, buses and trolley bus
Tajikistan;1994;Annual;absolute value;0.0;Trams
North Macedonia;1996;Annual;absolute value;2703.0;Motorcycles
North Macedonia;2006;Annual;absolute value;3400.0;Motorcycles
North Macedonia;2007;Annual;absolute value;4400.0;Motorcycles
North Macedonia;2010;Annual;absolute value;7760.0;Motorcycles
North Macedonia;2012;Annual;absolute value;8473.0;Motorcycles
North Macedonia;2000;Annual;per 1000 inhabitants;2.0;Motorcycles
North Macedonia;2009;Annual;per 1000 inhabitants;4.0;Motorcycles
North Macedonia;2011;Annual;per 1000 inhabitants;4.0;Motorcycles
North Macedonia;2012;Annual;per 1000 inhabitants;4.0;Motorcycles
North Macedonia;2013;Annual;per 1000 inhabitants;4.0;Motorcycles
North Macedonia;1994;Annual;absolute value;263181.0;Passenger cars
North Macedonia;1999;Annual;absolute value;290000.0;Passenger cars
North Macedonia;2005;Annual;absolute value;253200.0;Passenger cars
North Macedonia;2007;Annual;absolute value;248800.0;Passenger cars
North Macedonia;2008;Annual;absolute value;263110.0;Passenger cars
North Macedonia;2003;Annual;per 1000 inhabitants;148.0;Passenger cars
North Macedonia;2012;Annual;per 1000 inhabitants;146.0;Passenger cars
North Macedonia;2014;Annual;per 1000 inhabitants;180.0;Passenger cars
North Macedonia;1993;Annual;absolute value;2921.0;Motor coaches, buses and trolley bus
North Macedonia;1995;Annual;absolute value;2541.0;Motor coaches, buses and trolley bus
North Macedonia;1996;Annual;absolute value;2442.0;Motor coaches, buses and trolley bus
North Macedonia;2009;Annual;absolute value;2454.0;Motor coaches, buses and trolley bus
North Macedonia;2013;Annual;absolute value;3022.0;Motor coaches, buses and trolley bus
North Macedonia;2014;Annual;absolute value;3164.0;Motor coaches, buses and trolley bus
North Macedonia;2016;Annual;absolute value;3230.0;Motor coaches, buses and trolley bus
North Macedonia;2006;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
North Macedonia;2010;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
North Macedonia;2011;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Turkey;2008;Annual;absolute value;626767.0;Mopeds
Turkey;2012;Annual;absolute value;591740.0;Mopeds
Turkey;2013;Annual;absolute value;539914.0;Mopeds
Turkey;2016;Annual;absolute value;516025.0;Mopeds
Turkey;2004;Annual;per 1000 inhabitants;8.0;Mopeds
Turkey;2010;Annual;per 1000 inhabitants;8.0;Mopeds
Turkey;2013;Annual;per 1000 inhabitants;7.0;Mopeds
Turkey;1994;Annual;absolute value;788786.0;Motorcycles
Turkey;2001;Annual;absolute value;1031220.0;Motorcycles
Turkey;2003;Annual;absolute value;1073000.0;Motorcycles
Turkey;2004;Annual;absolute value;1219000.0;Motorcycles
Turkey;1996;Annual;per 1000 inhabitants;14.0;Motorcycles
Turkey;2000;Annual;per 1000 inhabitants;15.0;Motorcycles
Turkey;2006;Annual;per 1000 inhabitants;26.0;Motorcycles
Turkey;2013;Annual;per 1000 inhabitants;29.0;Motorcycles
Turkey;2000;Annual;absolute value;4422180.0;Passenger cars
Turkey;2007;Annual;absolute value;6472000.0;Passenger cars
Turkey;2012;Annual;absolute value;8648880.0;Passenger cars
Turkey;2013;Annual;absolute value;9283923.0;Passenger cars
Turkey;2015;Annual;absolute value;10589337.0;Passenger cars
Turkey;1995;Annual;per 1000 inhabitants;50.0;Passenger cars
Turkey;1997;Annual;per 1000 inhabitants;56.0;Passenger cars
Turkey;1999;Annual;per 1000 inhabitants;61.0;Passenger cars
Turkey;2002;Annual;per 1000 inhabitants;70.0;Passenger cars
Turkey;2004;Annual;per 1000 inhabitants;80.0;Passenger cars
Turkey;2009;Annual;per 1000 inhabitants;98.0;Passenger cars
Turkey;1999;Annual;absolute value;333869.0;Motor coaches, buses and trolley bus
Turkey;2003;Annual;absolute value;368894.0;Motor coaches, buses and trolley bus
Turkey;2008;Annual;absolute value;583482.0;Motor coaches, buses and trolley bus
Turkey;2009;Annual;absolute value;585086.0;Motor coaches, buses and trolley bus
Turkey;2010;Annual;absolute value;595483.0;Motor coaches, buses and trolley bus
Turkey;2011;Annual;absolute value;609341.0;Motor coaches, buses and trolley bus
Turkey;2012;Annual;absolute value;632068.0;Motor coaches, buses and trolley bus
Turkey;1993;Annual;per 1000 inhabitants;4.0;Motor coaches, buses and trolley bus
Turkey;1995;Annual;per 1000 inhabitants;4.0;Motor coaches, buses and trolley bus
Turkey;1999;Annual;per 1000 inhabitants;5.0;Motor coaches, buses and trolley bus
Turkey;2004;Annual;per 1000 inhabitants;7.0;Motor coaches, buses and trolley bus
Turkey;2005;Annual;per 1000 inhabitants;7.0;Motor coaches, buses and trolley bus
Turkey;2007;Annual;per 1000 inhabitants;8.0;Motor coaches, buses and trolley bus
Turkey;2015;Annual;per 1000 inhabitants;9.0;Motor coaches, buses and trolley bus
Turkmenistan;2008;Annual;per 1000 inhabitants;5.0;Motor coaches, buses and trolley bus
Ukraine;1999;Annual;absolute value;118038.0;Mopeds
Ukraine;2000;Annual;absolute value;103213.0;Mopeds
Ukraine;2001;Annual;absolute value;86526.0;Mopeds
Ukraine;2004;Annual;absolute value;51508.0;Mopeds
Ukraine;2007;Annual;absolute value;33580.0;Mopeds
Ukraine;2000;Annual;per 1000 inhabitants;2.0;Mopeds
Ukraine;2003;Annual;per 1000 inhabitants;1.0;Mopeds
Ukraine;1999;Annual;per 1000 inhabitants;47.0;Motorcycles
Ukraine;2008;Annual;per 1000 inhabitants;14.0;Motorcycles
Ukraine;2011;Annual;per 1000 inhabitants;22.0;Motorcycles
Ukraine;1998;Annual;absolute value;5127323.0;Passenger cars
Ukraine;1993;Annual;per 1000 inhabitants;82.0;Passenger cars
Ukraine;1994;Annual;per 1000 inhabitants;85.0;Passenger cars
Ukraine;2008;Annual;per 1000 inhabitants;138.0;Passenger cars
Ukraine;2011;Annual;per 1000 inhabitants;151.0;Passenger cars
Ukraine;2004;Annual;absolute value;175945.0;Motor coaches, buses and trolley bus
Ukraine;2008;Annual;absolute value;188008.0;Motor coaches, buses and trolley bus
Ukraine;2010;Annual;absolute value;175175.0;Motor coaches, buses and trolley bus
Ukraine;2012;Annual;absolute value;3596.0;Motor coaches, buses and trolley bus
Ukraine;1999;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Ukraine;2000;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
Ukraine;2012;Annual;per 1000 inhabitants;0.0;Motor coaches, buses and trolley bus
Ukraine;2015;Annual;per 1000 inhabitants;0.0;Motor coaches, buses and trolley bus
Ukraine;2016;Annual;per 1000 inhabitants;0.0;Motor coaches, buses and trolley bus
Ukraine;1993;Annual;absolute value;4701.0;Trams
Ukraine;1996;Annual;absolute value;3927.0;Trams
Ukraine;1997;Annual;absolute value;3681.0;Trams
Ukraine;1998;Annual;absolute value;3570.0;Trams
Ukraine;2012;Annual;absolute value;2314.0;Trams
Ukraine;1997;Annual;per 1000 inhabitants;0.0;Trams
Ukraine;1998;Annual;per 1000 inhabitants;0.0;Trams
Ukraine;2014;Annual;per 1000 inhabitants;0.0;Trams
Ukraine;2015;Annual;per 1000 inhabitants;0.0;Trams
Ukraine;2016;Annual;per 1000 inhabitants;0.0;Trams
United Kingdom;1995;Annual;absolute value;115000.0;Mopeds
United Kingdom;2000;Annual;absolute value;120000.0;Mopeds
United Kingdom;2004;Annual;absolute value;134020.0;Mopeds
United Kingdom;2010;Annual;absolute value;81000.0;Mopeds
United Kingdom;2011;Annual;absolute value;81000.0;Mopeds
United Kingdom;2015;Annual;absolute value;64000.0;Mopeds
United Kingdom;2017;Annual;absolute value;53000.0;Mopeds
United Kingdom;2000;Annual;per 1000 inhabitants;2.0;Mopeds
United Kingdom;2002;Annual;per 1000 inhabitants;2.0;Mopeds
United Kingdom;1993;Annual;absolute value;644000.0;Motorcycles
United Kingdom;1994;Annual;absolute value;635000.0;Motorcycles
United Kingdom;1999;Annual;absolute value;903000.0;Motorcycles
United Kingdom;2003;Annual;absolute value;1181000.0;Motorcycles
United Kingdom;2004;Annual;absolute value;1109148.0;Motorcycles
United Kingdom;2008;Annual;absolute value;1201000.0;Motorcycles
United Kingdom;1997;Annual;per 1000 inhabitants;13.0;Motorcycles
United Kingdom;2000;Annual;per 1000 inhabitants;16.0;Motorcycles
United Kingdom;2006;Annual;per 1000 inhabitants;19.0;Motorcycles
United Kingdom;2008;Annual;per 1000 inhabitants;19.0;Motorcycles
United Kingdom;2010;Annual;per 1000 inhabitants;18.0;Motorcycles
United Kingdom;2011;Annual;per 1000 inhabitants;18.0;Motorcycles
United Kingdom;2001;Annual;absolute value;25783000.0;Passenger cars
United Kingdom;2002;Annual;absolute value;26460000.0;Passenger cars
United Kingdom;2006;Annual;absolute value;27830000.0;Passenger cars
United Kingdom;2012;Annual;absolute value;28722000.0;Passenger cars
United Kingdom;2015;Annual;absolute value;30250294.0;Passenger cars
United Kingdom;2003;Annual;per 1000 inhabitants;452.0;Passenger cars
United Kingdom;2009;Annual;per 1000 inhabitants;454.0;Passenger cars
United Kingdom;1997;Annual;absolute value;165820.0;Motor coaches, buses and trolley bus
United Kingdom;1999;Annual;absolute value;173358.0;Motor coaches, buses and trolley bus
United Kingdom;2001;Annual;absolute value;176968.0;Motor coaches, buses and trolley bus
United Kingdom;2008;Annual;absolute value;179972.0;Motor coaches, buses and trolley bus
United Kingdom;2009;Annual;absolute value;173728.0;Motor coaches, buses and trolley bus
United Kingdom;2000;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2003;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2004;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2009;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2010;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2012;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United Kingdom;2010;Annual;per 1000 inhabitants;0.0;Trams
United Kingdom;2011;Annual;per 1000 inhabitants;0.0;Trams
United States;1993;Annual;absolute value;305546.0;Mopeds
United States;2000;Annual;absolute value;4346068.0;Motorcycles
United States;2003;Annual;absolute value;5370035.0;Motorcycles
United States;2013;Annual;absolute value;8404687.0;Motorcycles
United States;1994;Annual;per 1000 inhabitants;14.0;Motorcycles
United States;1996;Annual;per 1000 inhabitants;14.0;Motorcycles
United States;1997;Annual;per 1000 inhabitants;14.0;Motorcycles
United States;1999;Annual;per 1000 inhabitants;15.0;Motorcycles
United States;2001;Annual;per 1000 inhabitants;17.0;Motorcycles
United States;2008;Annual;per 1000 inhabitants;25.0;Motorcycles
United States;1995;Annual;absolute value;194125000.0;Passenger cars
United States;2000;Annual;absolute value;212706399.0;Passenger cars
United States;2001;Annual;absolute value;221821103.0;Passenger cars
United States;2009;Annual;absolute value;193979654.0;Passenger cars
United States;2012;Annual;absolute value;111289906.0;Passenger cars
United States;2007;Annual;per 1000 inhabitants;459.0;Passenger cars
United States;2011;Annual;per 1000 inhabitants;402.0;Passenger cars
United States;1993;Annual;absolute value;654432.0;Motor coaches, buses and trolley bus
United States;1998;Annual;absolute value;715540.0;Motor coaches, buses and trolley bus
United States;2002;Annual;absolute value;760717.0;Motor coaches, buses and trolley bus
United States;2007;Annual;absolute value;838000.0;Motor coaches, buses and trolley bus
United States;2008;Annual;absolute value;847000.0;Motor coaches, buses and trolley bus
United States;2010;Annual;absolute value;846051.0;Motor coaches, buses and trolley bus
United States;2011;Annual;absolute value;666064.0;Motor coaches, buses and trolley bus
United States;2016;Annual;absolute value;976161.0;Motor coaches, buses and trolley bus
United States;2005;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United States;2009;Annual;per 1000 inhabitants;3.0;Motor coaches, buses and trolley bus
United States;1996;Annual;absolute value;1140.0;Trams
United States;1999;Annual;absolute value;1297.0;Trams
United States;2002;Annual;per 1000 inhabitants;0.0;Trams
Uzbekistan;2013;Annual;absolute value;1712854.0;Passenger cars
Uzbekistan;2014;Annual;absolute value;1818713.0;Passenger cars
Uzbekistan;2015;Annual;absolute value;1974182.0;Passenger cars
Uzbekistan;2017;Annual;per 1000 inhabitants;67.0;Passenger cars
Uzbekistan;2013;Annual;absolute value;25869.0;Motor coaches, buses and trolley bus
Uzbekistan;2015;Annual;absolute value;22019.0;Motor coaches, buses and trolley bus
Uzbekistan;2012;Annual;per 1000 inhabitants;1.0;Motor coaches, buses and trolley bus
Uzbekistan;2014;Annual;absolute value;90.0;Trams
Uzbekistan;2015;Annual;absolute value;87.0;Trams
Uzbekistan;2015;Annual;per 1000 inhabitants;0.0;Trams
Austria;2015;Annual;absolute value;44664.0;Special purpose vehicles
Belgium;2013;Annual;absolute value;66570.0;Special purpose vehicles
Belgium;2016;Annual;per 1000 inhabitants;6.0;Special purpose vehicles
Croatia;2013;Annual;absolute value;10723.0;Special purpose vehicles
Croatia;2015;Annual;absolute value;11439.0;Special purpose vehicles
Croatia;2013;Annual;per 1000 inhabitants;3.0;Special purpose vehicles
Cyprus;2009;Annual;absolute value;4532.0;Special purpose vehicles
Cyprus;2016;Annual;absolute value;3121.0;Special purpose vehicles
Cyprus;2010;Annual;per 1000 inhabitants;5.0;Special purpose vehicles
Cyprus;2011;Annual;per 1000 inhabitants;5.0;Special purpose vehicles
Cyprus;2013;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Cyprus;2014;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Cyprus;2015;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Bulgaria;2016;Annual;per 1000 inhabitants;5.0;Special purpose vehicles
Czechia;2015;Annual;absolute value;32034.0;Special purpose vehicles
Denmark;2015;Annual;per 1000 inhabitants;0.0;Special purpose vehicles
Denmark;2016;Annual;per 1000 inhabitants;0.0;Special purpose vehicles
Finland;2017;Annual;per 1000 inhabitants;15.0;Special purpose vehicles
Czechia;2013;Annual;per 1000 inhabitants;3.0;Special purpose vehicles
Czechia;2014;Annual;per 1000 inhabitants;3.0;Special purpose vehicles
Georgia;2013;Annual;absolute value;32.0;Special purpose vehicles
Denmark;2013;Annual;absolute value;1303.0;Special purpose vehicles
Germany;2014;Annual;absolute value;277132.0;Special purpose vehicles
Germany;2016;Annual;absolute value;289024.0;Special purpose vehicles
Germany;2013;Annual;per 1000 inhabitants;3.0;Special purpose vehicles
Greece;2016;Annual;per 1000 inhabitants;2.0;Special purpose vehicles
Hungary;2013;Annual;absolute value;12471.0;Special purpose vehicles
Hungary;2014;Annual;absolute value;12433.0;Special purpose vehicles
Latvia;2013;Annual;absolute value;4969.0;Special purpose vehicles
Latvia;2016;Annual;absolute value;4666.0;Special purpose vehicles
Ireland;2014;Annual;absolute value;60860.0;Special purpose vehicles
Ireland;2015;Annual;absolute value;63625.0;Special purpose vehicles
Ireland;2016;Annual;absolute value;64238.0;Special purpose vehicles
Ireland;2015;Annual;per 1000 inhabitants;14.0;Special purpose vehicles
Ireland;2016;Annual;per 1000 inhabitants;14.0;Special purpose vehicles
Malta;2014;Annual;absolute value;3182.0;Special purpose vehicles
Malta;2015;Annual;absolute value;3439.0;Special purpose vehicles
Malta;2016;Annual;absolute value;3256.0;Special purpose vehicles
Malta;2015;Annual;per 1000 inhabitants;8.0;Special purpose vehicles
Malta;2016;Annual;per 1000 inhabitants;7.0;Special purpose vehicles
Italy;2013;Annual;absolute value;680860.0;Special purpose vehicles
Italy;2017;Annual;absolute value;722089.0;Special purpose vehicles
Italy;2016;Annual;per 1000 inhabitants;12.0;Special purpose vehicles
Norway;2016;Annual;absolute value;7667.0;Special purpose vehicles
Norway;2017;Annual;absolute value;7250.0;Special purpose vehicles
Latvia;2013;Annual;per 1000 inhabitants;2.0;Special purpose vehicles
Liechtenstein;2013;Annual;per 1000 inhabitants;17.0;Special purpose vehicles
Poland;2014;Annual;absolute value;163158.0;Special purpose vehicles
Poland;2015;Annual;absolute value;172079.0;Special purpose vehicles
Poland;2016;Annual;absolute value;182245.0;Special purpose vehicles
Lithuania;2013;Annual;absolute value;14845.0;Special purpose vehicles
Lithuania;2016;Annual;absolute value;10348.0;Special purpose vehicles
Lithuania;2014;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Lithuania;2017;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Netherlands;2013;Annual;absolute value;62414.0;Special purpose vehicles
Netherlands;2015;Annual;absolute value;60344.0;Special purpose vehicles
Netherlands;2015;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Netherlands;2016;Annual;per 1000 inhabitants;4.0;Special purpose vehicles
Netherlands;2017;Annual;per 1000 inhabitants;3.0;Special purpose vehicles
Norway;2018;Annual;per 1000 inhabitants;1.0;Special purpose vehicles
